"stud_id","teach_id","child_num","tc_close_1_","tc_close_2_","tc_close_3_","tc_con_1_","tc_con_2_","tc_close_4_","tc_con_3_","tc_con_4_","tc_con_5_","tc_close_5_","tcrs_ft1","tcrs_as2","tcrs_to1","tcrs_ao1","tcrs_ps1","tcrs_ft2","tcrs_as1","tcrs_ao2","tcrs_to2","tcrs_ps2","tcrs_ao3","tcrs_ft3","tcrs_as3","tcrs_to3","tcrs_ao4","tcrs_ps3","tcrs_ft4","tcrs_as4","tcrs_ao5","tcrs_to4","tcrs_ps4","tcrs_ft5","tcrs_as5","tcrs_ao6","tcrs_to5","tcrs_ps5","brief_1_","brief_2_","brief_3_","brief_4_","brief_5_","brief_6_","brief_7_","brief_8_","brief_9_","brief_10_","brief_11_","brief_12_","tcrs_act","tcrs_task","tcrs_asoc","tcrs_peer","tcrs_fru","brief_flex","brief_ec","brief_wm","HBQTCLO","HBQTCON"
80101,1001,5,4,5,2,1,1,2,1,1,1,2,5,1,2,1,3,4,2,1,2,3,2,5,2,2,1,3,2,5,1,5,3,5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1.16666662693024,2.59999990463257,2.20000004768372,3,4.19999980926514,0,0,0,3,1
80116,1001,9,5,5,5,1,1,2,1,1,1,5,5,5,5,1,5,4,5,1,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4.19999980926514,5,4.80000019073486,0,0,0,4.40000009536743,1
80109,1001,7,3,5,5,1,1,2,1,1,1,5,5,2,4,1,3,4,2,1,4,5,1,5,2,2,1,5,2,5,1,5,5,5,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.79999995231628,2.40000009536743,4.40000009536743,4.19999980926514,0,0,0,4,1
80105,1001,6,5,5,5,1,1,2,1,4,1,5,2,5,4,3,3,4,4,1,4,4,1,5,3,2,1,3,2,5,1,5,3,2,2,1,3,3,0,1,0,0,2,1,1,1,0,0,1,2,1.33333337306976,3.59999990463257,3.79999995231628,3.20000004768372,3,2,6,1,4.40000009536743,1.60000002384186
80123,1001,10,3,5,5,1,1,2,1,1,1,5,5,4,5,1,5,4,5,1,5,4,1,5,5,5,1,5,5,5,1,5,5,5,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4.19999980926514,4.80000019073486,4.80000019073486,0,0,0,4,1
80113,1001,8,3,5,2,1,1,2,1,1,1,5,5,3,5,1,5,4,4,1,5,5,1,5,5,5,1,5,5,5,1,5,5,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3.59999990463257,5,4.80000019073486,0,0,0,3.40000009536743,1
80117,1001,3,2,5,5,2,4,5,5,5,5,2,1,1,2,5,1,1,2,5,1,2,5,1,2,1,5,1,1,5,4,2,1,1,5,5,1,1,1,2,2,2,2,2,1,2,2,2,2,2,4.83333349227905,1.39999997615814,3,1.20000004768372,1,8,8,6,3.79999995231628,4.19999980926514
80120,1001,4,3,5,5,1,1,2,1,1,1,3,5,1,5,1,5,4,3,1,5,5,1,5,2,3,1,4,3,5,1,5,5,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.59999990463257,2.40000009536743,4.80000019073486,4.40000009536743,0,0,0,3.59999990463257,1
80111,1001,2,5,5,5,1,1,2,1,1,1,5,5,2,5,1,5,4,5,1,5,5,1,5,4,5,1,5,5,5,1,5,5,5,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3.59999990463257,5,4.80000019073486,0,0,0,4.40000009536743,1
80102,1001,1,5,5,5,1,1,2,1,1,1,5,4,3,5,1,5,4,5,1,5,4,1,4,5,5,1,4,4,5,1,5,4,4,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1.33333337306976,5,4,4.19999980926514,4,0,0,0,4.40000009536743,1
60210,1002,3,5,5,5,1,1,4,1,1,1,5,5,3,4,1,5,3,2,1,5,5,1,5,3,5,1,5,5,3,1,4,5,5,3,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,1,4.19999980926514,2.79999995231628,5,4.59999990463257,0,0,1,4.80000019073486,1
60218,1002,10,4,4,4,1,1,4,1,1,1,5,5,4,4,1,2,5,2,1,4,5,1,5,3,5,1,3,5,3,1,4,3,5,3,1,3,5,1,0,0,2,0,1,0,1,0,0,0,0,1,4,3,3.59999990463257,5,1,1,3,4.19999980926514,1
60211,1002,5,4,4,3,2,1,4,1,2,1,3,3,2,3,1,3,1,1,4,1,3,1,4,2,2,1,1,2,2,3,2,3,2,2,3,2,3,1,1,0,1,1,1,2,2,0,0,2,2,2.16666674613953,2,1.79999995231628,2.59999990463257,2.40000009536743,2,7,4,3.59999990463257,1.39999997615814
60221,1002,9,4,3,3,1,1,3,1,1,1,5,5,4,4,1,5,5,5,1,3,5,1,5,3,5,1,4,5,4,1,4,4,5,2,1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3.59999990463257,4.59999990463257,5,0,0,1,3.59999990463257,1
60217,1002,2,5,5,5,1,1,4,1,1,1,5,5,4,5,1,5,5,5,1,5,5,1,5,5,5,1,5,5,5,1,5,5,5,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4.40000009536743,5,5,0,0,0,4.80000019073486,1
60209,1002,7,4,3,4,2,3,4,2,4,3,3,1,4,4,2,5,1,5,3,5,4,1,3,4,3,4,5,1,4,5,2,2,1,5,4,3,4,2,2,2,2,2,2,0,2,1,0,1,2,3.16666674613953,3.40000009536743,4.40000009536743,4,1.39999997615814,7,7,4,3.59999990463257,2.79999995231628
60206,1002,8,5,4,5,1,1,4,1,1,1,5,5,3,4,1,5,5,5,1,4,5,1,5,3,5,1,4,5,5,1,4,5,5,2,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,3.79999995231628,3.59999990463257,4.80000019073486,5,0,0,1,4.59999990463257,1
60202,1002,4,4,5,5,1,1,4,1,1,1,4,5,4,4,1,5,3,3,1,3,4,1,4,4,4,1,3,4,3,1,4,4,5,4,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,3.79999995231628,3.59999990463257,4.19999980926514,4.19999980926514,0,0,1,4.40000009536743,1
60224,1002,1,5,5,5,1,1,4,1,1,1,5,5,5,5,1,5,5,5,1,5,5,1,5,5,5,1,5,5,5,1,5,5,5,3,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4.59999990463257,5,5,0,0,0,4.80000019073486,1
60223,1002,6,4,3,2,2,3,3,2,4,2,3,2,2,2,3,3,1,2,2,5,2,1,2,1,2,1,1,3,1,4,1,2,2,3,4,2,2,1,2,2,2,2,2,1,2,1,0,0,2,2.5,2.40000009536743,1.79999995231628,2,2,7,6,4,3,2.59999990463257
60320,1003,10,5,5,5,1,1,5,1,2,1,5,4,4,4,2,5,3,4,4,4,3,4,4,4,3,2,4,4,4,2,5,5,5,2,2,4,5,1,1,2,1,1,1,0,1,0,1,0,0,2.66666674613953,4,3.59999990463257,4.40000009536743,4,4,2,3,5,1.20000004768372
60308,1003,7,4,4,4,2,1,3,1,2,1,3,5,2,4,1,5,5,2,2,3,5,3,3,2,3,2,3,4,2,1,5,4,5,1,2,2,4,2,1,0,1,0,1,1,0,0,1,0,0,1.83333337306976,3.40000009536743,1.79999995231628,4.19999980926514,4.40000009536743,2,0,5,3.59999990463257,1.39999997615814
60310,1003,2,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,5,5,1,5,5,4,1,4,5,4,1,5,5,5,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.80000019073486,4.19999980926514,4.80000019073486,5,0,0,0,5,1
60304,1003,5,5,5,4,2,1,4,1,1,1,4,4,5,5,1,5,4,5,1,5,5,4,5,4,4,1,4,4,5,1,5,5,4,2,2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,1.66666662693024,4.80000019073486,4.19999980926514,4.59999990463257,4.19999980926514,1,2,0,4.40000009536743,1.20000004768372
60316,1003,6,5,5,5,1,1,4,1,1,1,5,5,4,5,1,5,5,4,1,5,5,4,5,3,4,1,4,5,3,1,5,5,5,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.59999990463257,3,4.80000019073486,5,0,0,0,4.80000019073486,1
60303,1003,8,4,5,5,3,1,5,1,4,1,3,4,2,2,4,5,2,2,4,1,3,1,3,2,1,4,2,4,2,2,5,3,4,2,3,1,4,2,2,2,1,1,1,1,0,1,1,0,2,3,2,2,3.40000009536743,3.40000009536743,6,3,5,4.40000009536743,2
60301,1003,9,4,5,5,3,3,5,4,4,1,4,3,2,1,4,4,1,2,2,1,3,1,3,1,1,4,2,3,2,2,5,3,4,2,4,1,4,2,2,2,1,2,1,1,2,2,1,2,2,2.83333325386047,1.79999995231628,1.79999995231628,3.20000004768372,2.79999995231628,7,8,5,4.59999990463257,3
60309,1003,4,5,5,4,2,1,4,1,1,1,5,5,4,5,1,5,3,4,1,5,5,2,5,4,3,1,4,4,4,1,5,5,5,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1.16666662693024,4.40000009536743,3.59999990463257,4.59999990463257,4.40000009536743,0,0,0,4.59999990463257,1.20000004768372
60315,1003,3,5,4,4,1,1,4,1,1,1,5,5,4,5,1,5,2,3,1,5,5,1,5,4,4,1,4,4,3,1,5,5,5,1,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,4.80000019073486,3,4.59999990463257,4.19999980926514,1,0,0,4.40000009536743,1
60318,1003,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,5,5,1,5,5,5,1,5,5,4,1,5,5,5,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4.19999980926514,5,5,0,0,0,5,1
80415,1004,7,3,2,3,1,1,2,1,2,1,2,4,2,2,2,3,3,2,2,3,3,2,5,2,2,1,3,3,2,1,2,3,4,1,1,2,3,1,0,0,1,0,0,1,0,1,0,0,0,1.5,2.20000004768372,1.79999995231628,3,3.79999995231628,1,0,3,2.40000009536743,1.20000004768372
80411,1004,9,3,3,3,1,3,2,1,2,1,2,4,4,3,2,4,3,4,2,3,4,3,5,3,3,1,4,3,3,1,3,3,4,2,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,1.66666662693024,3,3.20000004768372,3.59999990463257,3.79999995231628,1,0,2,2.59999990463257,1.60000002384186
80409,1004,4,3,2,3,1,1,2,1,2,1,2,4,2,3,2,4,3,1,2,2,3,2,5,2,4,1,3,4,2,1,3,4,4,1,1,1,4,2,0,0,1,0,0,1,0,0,1,0,0,1.5,2.59999990463257,1.60000002384186,3.59999990463257,4,0,0,5,2.40000009536743,1.20000004768372
80420,1004,1,4,2,3,1,1,2,1,2,1,3,4,2,5,2,4,4,3,2,4,4,2,5,4,4,1,3,4,4,1,4,4,4,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.19999980926514,3,3.79999995231628,4.19999980926514,0,0,0,2.79999995231628,1.20000004768372
80407,1004,10,4,4,4,1,1,3,1,3,1,4,3,4,4,2,5,3,5,2,4,5,2,5,4,3,4,4,3,5,1,4,4,4,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,2,3.59999990463257,4,4.59999990463257,3.59999990463257,1,0,0,3.79999995231628,1.39999997615814
80419,1004,8,5,4,4,1,1,3,1,1,1,4,3,4,4,2,4,4,5,2,2,5,2,4,5,4,2,4,3,5,1,4,5,4,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1.66666662693024,3.40000009536743,4.40000009536743,4.59999990463257,3.59999990463257,0,0,0,4,1
80404,1004,5,4,3,3,1,1,4,1,2,1,4,4,4,5,2,5,4,5,2,4,5,2,4,4,4,2,4,4,5,1,5,4,4,3,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,1.66666662693024,4.40000009536743,4.19999980926514,4.59999990463257,4,1,0,1,3.59999990463257,1.20000004768372
80405,1004,6,5,4,4,1,1,5,1,2,1,4,3,2,4,1,2,3,2,1,4,4,2,5,3,3,1,2,3,3,1,2,3,4,1,1,2,3,1,1,0,2,0,0,1,0,0,1,0,0,1.16666662693024,3,2.20000004768372,2.79999995231628,3.59999990463257,1,0,5,4.40000009536743,1.20000004768372
80423,1004,2,4,2,3,1,1,2,1,2,1,3,4,4,5,3,4,4,5,2,3,5,2,5,4,4,1,4,4,5,1,4,4,4,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1.66666662693024,4,4.19999980926514,4.19999980926514,4.19999980926514,0,0,0,2.79999995231628,1.20000004768372
80422,1004,3,4,4,4,4,5,4,2,5,4,5,1,4,2,5,2,2,5,5,1,3,5,2,3,1,4,2,2,4,3,1,2,1,4,4,1,2,2,2,1,2,2,1,1,2,1,1,1,1,4.33333349227905,1.20000004768372,4,2.20000004768372,1.60000002384186,5,6,6,4.19999980926514,4
10522,1005,4,4,4,3,4,4,4,2,4,3,3,2,2,1,5,2,2,2,5,1,3,5,2,3,1,4,2,2,4,5,1,1,2,3,4,1,2,2,2,2,2,2,2,1,2,2,2,1,2,4.66666650772095,1,2.79999995231628,2,2,8,7,7,3.59999990463257,3.40000009536743
10517,1005,9,4,4,4,2,3,4,3,2,4,4,2,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,2,4,2,4,3,2,4,3,3,4,1,1,0,1,1,1,0,1,1,0,1,1,3,3.40000009536743,3.79999995231628,3.40000009536743,2.40000009536743,3,4,2,4,2.79999995231628
10502,1005,6,4,3,3,2,2,3,2,2,2,3,4,2,2,2,3,3,2,2,2,4,2,5,2,3,2,3,3,3,2,2,3,3,2,2,3,3,2,0,0,2,0,1,2,1,1,2,0,0,2,2.40000009536743,2.20000004768372,3.20000004768372,3.59999990463257,2,1,8,3.20000004768372,2
10514,1005,7,4,3,3,4,3,3,3,4,4,4,2,2,2,4,3,3,2,4,2,4,3,2,3,1,3,3,2,4,3,2,3,2,4,4,2,4,2,1,0,1,2,1,0,2,2,1,1,1,3.5,1.79999995231628,3,3.40000009536743,2.20000004768372,4,6,4,3.40000009536743,3.59999990463257
10507,1005,1,4,4,4,1,1,4,1,1,2,4,4,3,5,2,4,4,4,1,5,5,2,5,4,3,2,4,4,4,1,5,4,4,3,1,5,4,0,0,0,0,0,1,0,0,1,0,0,0,1.5,4.59999990463257,3.59999990463257,4.19999980926514,4.19999980926514,2,0,0,4,1.20000004768372
10518,1005,3,4,4,3,2,2,3,2,2,2,3,4,4,5,3,4,4,5,2,5,4,3,3,5,4,3,4,4,4,2,5,4,5,4,2,4,4,0,0,0,0,0,1,0,1,1,0,0,1,2.5,4.59999990463257,4.40000009536743,4,4,2,2,0,3.40000009536743,2
10512,1005,5,3,3,3,2,2,2,2,2,2,2,4,2,3,2,4,3,2,2,4,4,2,5,3,3,2,3,3,2,2,2,3,3,3,2,3,3,1,0,0,1,0,1,0,1,1,0,0,0,2,3,2.40000009536743,3.40000009536743,3.59999990463257,2,1,2,2.59999990463257,2
10509,1005,2,4,4,3,4,2,2,2,4,2,3,4,3,4,4,4,3,2,3,4,5,4,3,2,1,2,4,3,3,2,2,3,3,3,3,3,4,1,0,0,1,1,1,0,1,1,0,0,2,3,2.79999995231628,2.59999990463257,4,3.20000004768372,2,4,2,3.20000004768372,2.79999995231628
10524,1005,8,4,4,4,4,2,5,2,4,2,3,3,2,2,4,3,3,2,3,3,4,5,2,5,2,5,3,4,5,2,2,2,4,3,3,3,3,1,0,0,1,0,1,1,2,2,1,0,1,3.66666674613953,2.40000009536743,3.40000009536743,3,3.20000004768372,3,3,4,4,2.79999995231628
10511,1005,10,4,4,3,2,2,3,2,2,3,3,3,2,1,1,2,3,3,2,3,4,2,5,2,3,2,2,3,2,1,1,3,4,2,1,3,3,1,1,0,1,0,1,1,1,2,1,0,1,1.5,2.20000004768372,2.20000004768372,2.79999995231628,3.59999990463257,4,2,4,3.40000009536743,2.20000004768372
70607,1006,3,,,,,,4,1,1,1,4,4,3,4,1,3,3,4,1,3,5,1,5,4,4,1,4,3,3,1,2,4,3,1,1,2,4,1,1,0,2,0,0,0,0,2,0,0,0,1,3,3,4,3.59999990463257,3,0,3,4,1
70612,1006,10,,,,,,5,1,1,4,4,2,4,4,3,4,5,5,1,2,4,1,4,5,3,2,4,3,5,1,5,4,3,3,3,4,4,0,2,1,0,1,1,0,2,0,0,1,2,1.83333337306976,3.59999990463257,4.40000009536743,4,3.40000009536743,4,6,0,4.5,2
70605,1006,7,5,3,5,4,4,4,1,1,1,4,4,3,3,1,4,3,3,1,3,5,1,5,3,3,1,4,4,3,1,3,4,3,1,2,2,4,2,1,0,2,0,0,0,0,2,0,0,0,1.16666662693024,2.79999995231628,2.59999990463257,4.19999980926514,3.79999995231628,3,0,4,4.19999980926514,2.20000004768372
70620,1006,6,5,3,4,1,1,4,1,1,1,4,4,3,5,1,3,3,3,1,4,5,1,5,4,3,2,4,3,4,1,2,4,2,2,2,2,4,2,1,1,2,0,1,0,1,0,0,0,1,1.33333337306976,3.20000004768372,3.20000004768372,4,3.40000009536743,3,2,4,4,1
70618,1006,5,5,3,4,1,1,3,1,1,1,4,5,4,5,1,4,2,5,1,3,5,1,5,4,4,1,5,4,3,1,5,5,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3.40000009536743,4.59999990463257,4,0,0,0,3.79999995231628,1
70602,1006,1,4,3,3,1,1,3,1,1,1,2,5,3,5,1,3,5,3,1,5,5,1,5,3,5,1,4,4,2,1,5,5,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4.59999990463257,2.40000009536743,4.19999980926514,4.59999990463257,0,0,0,3,1
70610,1006,9,5,3,4,1,1,1,1,1,1,2,5,1,5,1,3,2,2,1,3,4,1,5,3,3,1,3,4,3,1,3,3,3,1,1,2,4,2,0,0,2,0,0,0,0,1,0,0,0,1,3.20000004768372,2,3.40000009536743,3.79999995231628,1,0,4,3,1
70603,1006,8,5,3,5,2,1,3,1,1,1,4,5,3,5,1,4,2,5,1,3,5,1,5,5,5,1,5,4,3,1,5,5,5,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.40000009536743,3.40000009536743,4.80000019073486,4.19999980926514,0,0,0,4,1.20000004768372
70608,1006,4,,,,,,5,5,2,4,2,1,3,2,4,2,4,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,5,5,1,2,2,2,1,2,2,2,0,2,2,0,2,2,2.5,1.60000002384186,2.40000009536743,2,1.60000002384186,7,8,4,3.5,3.66666674613953
70604,1006,2,5,3,5,1,1,4,4,2,4,4,1,5,5,1,3,1,3,1,2,3,1,4,4,5,1,3,1,5,1,5,3,2,3,2,5,3,0,2,0,0,1,1,0,2,0,0,2,2,1.16666662693024,4.40000009536743,4,3,1.79999995231628,3,7,0,4.19999980926514,2.40000009536743
80712,1007,6,3,2,2,4,2,1,4,4,3,2,3,2,3,3,3,3,2,2,4,2,3,3,2,3,1,3,3,2,2,4,2,3,4,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2.16666674613953,3.40000009536743,2.40000009536743,2.40000009536743,3,1,0,1,2,3.40000009536743
80707,1007,3,5,4,4,3,4,4,3,4,3,3,3,3,4,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,4,4,2,3,4,3,2,3,1,0,0,0,0,1,1,0,0,0,0,0,3.16666674613953,3.20000004768372,2.79999995231628,2.79999995231628,2.79999995231628,1,0,2,4,3.40000009536743
80704,1007,2,5,5,5,4,3,5,3,5,3,5,2,2,4,2,4,4,4,5,4,3,2,1,3,1,4,4,2,4,4,3,3,2,4,4,4,4,1,1,0,0,1,0,0,1,2,0,1,1,3.5,3.20000004768372,3.40000009536743,3.59999990463257,2.20000004768372,3,4,1,5,3.59999990463257
80717,1007,10,4,4,5,4,4,4,4,5,3,5,2,4,3,2,4,2,3,4,4,3,2,1,3,2,4,4,1,3,4,3,3,1,,4,3,3,0,2,0,0,2,1,0,2,2,0,1,2,3.33333325386047,3,3.25,3.40000009536743,1.39999997615814,5,7,0,4.40000009536743,4
80715,1007,9,5,4,4,1,3,4,2,2,3,3,5,3,4,3,4,3,3,3,4,5,3,5,3,3,1,4,2,2,1,4,4,4,2,1,4,5,0,0,0,0,0,0,0,0,1,0,0,0,2,3.79999995231628,2.59999990463257,4.40000009536743,3.79999995231628,1,0,0,4,2.20000004768372
80721,1007,8,5,4,4,2,3,4,2,4,3,4,4,3,4,3,2,3,2,3,3,4,3,3,2,3,3,2,3,2,1,3,2,4,2,1,3,2,1,0,0,1,0,1,1,0,1,1,0,0,2.33333325386047,3.20000004768372,2.20000004768372,2.40000009536743,3.40000009536743,2,0,4,4.19999980926514,2.79999995231628
80703,1007,1,4,4,5,4,4,4,4,5,3,4,2,3,4,2,3,2,4,4,4,4,3,2,4,2,4,3,2,4,2,3,3,2,4,4,3,3,1,2,0,1,0,1,0,1,1,0,0,0,3.16666674613953,3.20000004768372,3.79999995231628,3.20000004768372,2,4,1,2,4.19999980926514,4
80718,1007,5,4,1,1,1,1,1,1,1,1,1,4,3,3,3,3,4,2,3,3,3,3,4,2,3,3,4,3,3,1,3,3,4,3,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,2.33333325386047,2.79999995231628,2.59999990463257,3.40000009536743,3.79999995231628,0,0,2,1.60000002384186,1
80709,1007,4,5,5,4,1,2,5,2,3,3,4,4,3,4,3,3,4,5,3,5,4,4,4,4,3,3,4,3,4,1,5,4,4,4,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,2.5,4.40000009536743,4,4,3.79999995231628,1,0,0,4.59999990463257,2.20000004768372
80716,1007,7,5,4,4,2,4,5,3,4,3,4,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,4,2,4,3,2,4,2,2,4,1,1,0,0,1,0,1,1,2,1,0,0,2.66666674613953,3,3.79999995231628,3.40000009536743,2.79999995231628,3,2,3,4.40000009536743,3.20000004768372
70819,1008,4,5,3,1,1,1,2,1,1,2,5,4,3,5,1,3,4,5,5,5,5,1,5,3,4,1,3,3,2,1,5,2,5,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1.66666662693024,4.80000019073486,2.79999995231628,3.40000009536743,4.19999980926514,0,0,0,3.20000004768372,1.20000004768372
70804,1008,2,4,3,1,1,1,3,2,2,2,5,4,3,4,1,3,2,3,4,2,4,1,2,3,3,5,4,1,2,2,3,2,2,2,1,3,3,1,1,2,1,1,1,1,2,1,1,0,1,2.33333325386047,3,2.59999990463257,3.20000004768372,2.20000004768372,5,4,4,3.20000004768372,1.60000002384186
70803,1008,5,5,4,1,1,1,4,1,4,2,5,2,3,3,3,2,1,3,2,2,3,3,3,3,2,4,3,2,4,1,2,2,2,3,2,2,3,1,1,1,1,2,1,1,1,0,1,1,1,2.5,2.20000004768372,3.20000004768372,2.59999990463257,2,3,5,4,3.79999995231628,1.79999995231628
70814,1008,9,5,3,1,1,1,4,1,5,2,5,2,3,3,2,3,1,3,3,2,2,2,3,2,2,4,2,2,3,4,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2.83333325386047,2.20000004768372,2.59999990463257,2.20000004768372,2,7,7,4,3.59999990463257,2
70807,1008,7,5,3,1,1,1,4,1,4,2,5,2,3,3,3,5,2,3,3,2,3,3,2,3,1,4,5,1,2,3,2,4,2,2,2,2,5,1,2,1,2,1,1,1,2,1,1,1,1,3,2,2.59999990463257,4.40000009536743,1.79999995231628,5,5,5,3.59999990463257,1.79999995231628
70801,1008,1,5,3,1,3,3,5,3,4,2,5,2,3,5,2,4,2,5,2,2,2,3,2,5,3,5,4,1,5,4,4,2,1,3,4,5,3,0,2,1,0,1,1,0,2,0,0,0,1,3.33333325386047,3.79999995231628,4.19999980926514,3,1.60000002384186,4,4,0,3.79999995231628,3
70818,1008,8,5,3,1,1,1,3,1,4,2,5,4,3,2,2,4,2,3,3,2,3,2,4,2,1,4,3,2,3,2,2,3,3,3,2,2,3,1,1,1,1,1,1,1,0,1,1,0,0,2.5,1.79999995231628,2.79999995231628,3.20000004768372,3,4,1,4,3.40000009536743,1.79999995231628
70806,1008,6,5,4,1,1,1,5,1,5,2,5,1,3,1,5,2,2,2,1,1,1,5,1,1,2,5,2,1,3,5,1,2,1,5,5,1,2,1,2,2,2,2,2,1,2,2,1,2,2,4.33333349227905,1.20000004768372,2.79999995231628,1.79999995231628,1.20000004768372,8,8,5,4,2
70813,1008,3,4,3,1,1,1,2,1,1,2,5,4,3,3,1,2,4,2,4,2,5,1,3,2,3,2,3,2,1,1,1,2,2,1,1,3,3,1,0,0,2,0,1,1,0,1,1,0,0,1.66666662693024,2.40000009536743,1.79999995231628,3,3,2,0,5,3,1.20000004768372
70811,1008,10,5,3,1,1,1,5,1,4,2,5,3,3,5,2,4,3,4,4,3,3,2,3,4,5,4,4,1,1,2,5,2,3,3,2,5,3,0,1,0,0,1,1,0,2,1,0,2,2,2.66666674613953,4.59999990463257,3,3.20000004768372,2.59999990463257,3,7,0,3.79999995231628,1.79999995231628
40907,1009,7,3,2,2,5,5,4,1,5,2,4,3,2,2,5,2,2,4,5,1,3,4,4,2,1,2,3,3,3,2,1,2,3,3,3,2,3,2,1,0,2,1,1,1,0,2,2,0,0,3.5,1.39999997615814,2.79999995231628,2.59999990463257,3,4,1,7,3,3.59999990463257
40928,1009,6,3,3,3,1,1,5,1,4,1,4,3,3,5,2,1,3,2,3,2,3,1,5,3,3,3,2,3,4,3,2,2,3,1,2,4,2,1,0,0,1,1,1,0,1,1,0,0,1,2.33333325386047,3.20000004768372,2.59999990463257,2,3.40000009536743,2,3,2,3.59999990463257,1.60000002384186
40909,1009,2,3,3,4,1,1,4,1,1,1,4,5,3,5,1,5,4,3,2,5,5,2,5,3,4,5,5,5,4,1,5,5,4,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4.80000019073486,2.79999995231628,5,4.59999990463257,0,0,0,3.59999990463257,1
40924,1009,8,2,3,2,5,5,3,1,5,2,4,3,3,1,5,2,2,5,4,1,3,4,4,2,1,3,3,3,2,3,1,2,3,3,3,1,3,2,1,0,2,1,1,1,0,2,2,0,0,3.66666674613953,1,3,2.59999990463257,3,4,1,7,2.79999995231628,3.59999990463257
40929,1009,4,3,3,3,1,1,3,1,,1,3,5,3,5,1,5,5,4,3,5,5,2,5,4,4,5,5,4,4,1,5,5,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2.16666674613953,4.80000019073486,3.20000004768372,5,4.80000019073486,0,0,0,3,1
40922,1009,3,3,2,2,2,2,2,1,4,1,4,5,3,3,2,4,4,3,1,4,5,1,5,4,4,5,5,5,4,1,3,5,4,1,2,4,5,1,0,0,0,1,0,0,0,1,0,0,0,2,3.59999990463257,3,4.80000019073486,4.59999990463257,1,1,1,2.59999990463257,2
40912,1009,9,3,3,2,2,1,3,1,1,1,3,5,3,5,2,4,4,4,2,5,4,2,5,2,5,5,4,5,2,1,5,4,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2.16666674613953,5,2.40000009536743,4.19999980926514,4.80000019073486,0,0,0,2.79999995231628,1.20000004768372
40902,1009,10,5,4,4,1,2,5,1,3,2,4,3,2,5,2,3,2,3,2,4,3,2,3,3,4,4,3,2,3,3,5,2,2,2,3,5,3,0,1,0,0,1,0,0,2,1,1,0,2,2.66666674613953,4.59999990463257,2.59999990463257,2.79999995231628,2.40000009536743,2,5,1,4.40000009536743,1.79999995231628
40925,1009,1,5,3,4,1,1,5,1,1,1,4,5,2,5,1,5,5,3,1,5,5,1,5,3,5,5,5,5,4,1,5,5,5,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1.66666662693024,5,2.59999990463257,5,5,0,0,0,4.19999980926514,1
