"stud_id","chal_1","chal_2","chal_3","chal_4","chal_5","q2_1_1","q2_1_2","q2_1_3","q2_1_4","q2_1_5","q2_1_6","q2_2_1","q2_2_2","q2_2_3","q2_2_4","q2_2_5","q2_2_6","q3_1_1","q3_1_2","q3_1_3","q3_1_4","q3_1_5","q3_1_6","q3_1_7","q3_1_8","q3_1_9","q3_1_10","q3_1_3_rev","s_cp","s_intrin","s_extrin","s_aut"
71704,1,0,1,1,1,3,3,3,2,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,0.8,2.66666666666667,2.16666666666667,1.4
71705,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,4,5,4,1,3,0,1,1,2.7
71706,0,0,1,1,0,1,3,3,3,3,3,3,3,3,3,3,1,5,2,5,2,5,1,2,1,2,1,1,0.4,2.33333333333333,3,2.2
71707,1,1,1,1,1,1,3,3,3,2,1,3,3,2,3,3,1,4,3,2,2,1,1,2,1,3,4,4,1,2,2.66666666666667,2.5
71710,1,0,0,0,1,1,3,2,2,1,2,3,1,2,1,2,1,4,3,3,1,3,1,2,3,1,1,3,0.4,1.33333333333333,2.16666666666667,2.2
71711,1,1,0,1,1,2,3,3,1,3,2,3,2,3,3,3,1,1,1,4,1,2,1,5,3,2,3,2,0.8,2.16666666666667,2.66666666666667,2.1
71712,1,1,0,1,0,3,3,2,3,3,3,3,3,3,3,3,2,3,1,5,2,1,1,1,1,1,2,1,0.6,2.66666666666667,3,1.4
71713,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,5,1,1,1,1,1,1,1,1,0.2,1.66666666666667,1.83333333333333,1
71714,0,1,1,1,0,2,3,2,2,1,2,3,2,1,2,3,2,2,1,1,4,1,2,1,1,5,3,5,0.6,2,2.16666666666667,2.5
71716,1,1,1,1,1,2,3,2,3,3,3,3,3,3,3,3,2,4,2,5,2,3,1,3,5,4,1,1,1,2.5,3,2.6
71718,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,1,3,2,4,1,1,1,4,0.2,2.66666666666667,3,2.2
71720,0,1,1,1,1,3,3,3,3,2,3,3,3,3,3,3,1,3,2,5,1,3,2,3,1,1,1,1,0.8,2.66666666666667,2.83333333333333,1.8
71721,1,1,1,1,1,2,3,2,1,2,3,3,3,2,3,3,2,3,2,3,2,1,2,1,2,2,1,3,1,2.5,2.33333333333333,1.9
71722,0,1,1,1,0,1,2,1,1,1,2,2,2,1,2,1,1,1,1,5,1,1,1,1,2,1,1,1,0.6,1.5,1.33333333333333,1.1
11801,1,1,1,1,0,2,3,3,1,3,3,3,2,3,3,3,1,4,3,5,3,,1,1,1,3,2,1,0.8,2.33333333333333,2.66666666666667,2.11111111111111
11802,0,0,0,0,0,2,1,3,1,2,1,2,1,3,1,2,2,2,1,3,5,1,1,1,2,1,2,3,0,1.66666666666667,1.83333333333333,1.9
11804,0,0,0,0,0,1,2,1,3,1,3,3,3,3,3,2,2,3,2,5,5,4,3,2,2,1,5,1,0,2.16666666666667,2.33333333333333,2.8
11805,0,0,0,1,0,1,2,1,1,3,2,2,1,3,2,3,1,1,1,5,4,2,1,4,3,1,1,1,0.2,1.33333333333333,2.33333333333333,1.9
11807,1,1,0,1,0,3,2,3,1,1,3,2,3,1,3,3,2,2,3,4,2,2,2,3,3,3,2,2,0.6,2.83333333333333,1.66666666666667,2.4
11808,1,1,1,0,0,3,2,3,2,3,2,3,3,3,2,3,2,3,4,5,1,1,1,2,2,1,2,1,0.6,2.5,2.66666666666667,1.8
11809,0,0,0,1,0,2.5,2,2,1,1.5,,3,3,2.5,3,3,2,4,1,5,3,1,1,1,1,2,1,1,0.2,2.5,2.16666666666667,1.6
11810,0,1,1,0,1,3,3,3,,2,,2,3,1,3,1,3,5,1,5,5,5,5,1,2,2,5,1,0.6,3,1.8,3.2
11811,0,0,1,0,0,2,3,2,3,2,3,3,2,3,3,2,2,3,2,,1,1,1,5,4,1,1,,0.2,2.33333333333333,2.66666666666667,2.11111111111111
11812,1,1,1,1,1,3,3,3,2,2,3,3,3,2,3,3,3,1,2,5,2,3,1,2,3,1,2,1,1,3,2.5,1.8
11813,1,1,1,0,1,3,3,3,2,1,3,2,3,1,3,1,3,5,1,1,4,5,2,1,2,2,5,5,0.8,3,1.66666666666667,3.2
11814,0,1,0,1,1,3,3,3,2,2,3,3,3,3,3,2,1,3,3,4,2,2,2,1,2,2,2,2,0.6,2.66666666666667,2.5,2.1
11815,0,1,0,0,0,2,3,3,3,1,3,3,3,3,3,2,3,2,1,5,3,4,1,1,2,1,2,1,0.2,2.83333333333333,2.5,1.8
11816,0,0,0,0,0,1,3,3,1,1,1,3,2,3,3,1,1,1,1,5,1,1,1,1,1,1,1,1,0,1.83333333333333,2,1
11817,0,0,0,0,0,2,3,3,3,2,3,3,3,3,3,3,3,2,1,4,5,3,1,1,2,1,2,2,0,2.83333333333333,2.83333333333333,2
11818,1,1,1,0,1,2,2,3,1,2,3,2,3,3,3,1,3,4,2,5,3,1,1,1,1,1,1,1,0.8,2.83333333333333,1.83333333333333,1.6
11819,1,1,0,1,1,2,3,2,1,2,3,3,2,3,3,3,2,2,1,5,1,1,1,2,,1,2,1,0.8,2.33333333333333,2.5,1.33333333333333
11821,1,1,0,0,1,2,1,3,2,3,2,3,3,2,3,3,2,4,1,5,5,3,1,4,2,1,2,1,0.6,2.5,2.33333333333333,2.4
11822,0,1,1,0,0,2,3,1.5,3,3,,3,2,2,3,3,2,3,1,5,1,2,1,5,2,4,3,1,0.4,2.1,2.83333333333333,2.3
51901,1,1,0,0,0,2,3,1,2,3,3,3,3,2,3,1,2,2,2,5,1,1,2,1,2,1,1,1,0.4,2.33333333333333,2.33333333333333,1.4
51902,1,0,1,1,0,2,3,2,3,2,3,3,3,2,3,3,2,4,2,5,1,2,3,1,2,4,2,1,0.6,2.5,2.66666666666667,2.2
51903,1,1,1,1,1,2,3,2,1,1,3,3,3,2,3,2,2,1,2,5,1,1,2,1,1,1,1,1,1,2.5,2,1.2
51904,0,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,1,2,5,2,2,2,2,2,1,2,1,0.6,3,3,1.7
51905,1,1,1,0,1,2,3,3,2,3,3,3,3,3,2,3,3,1,2,5,3,1,1,1,4,1,2,1,0.8,2.66666666666667,2.83333333333333,1.7
51906,1,0,1,1,1,3,3,2,2,3,3,3,3,3,3,3,3,5,5,3,4,5,2,1,2,2,3,3,0.8,2.83333333333333,2.83333333333333,3.2
51907,1,1,1,1,1,1,3,2,3,3,3,3,2,3,3,2,1,1,2,5,2,2,2,1,1,1,2,1,1,2,2.83333333333333,1.5
51908,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,1,3,3,2.2
51909,0,1,1,1,0,2,3,2,2,1,3,2,3,1,3,1,3,2,3,2,4,5,2,2,4,5,2,4,0.6,2.66666666666667,1.66666666666667,3.3
51910,1,1,1,1,1,3,3,3,2,2,3,3,3,2,3,3,3,4,2,2,1,3,1,1,3,1,2,4,1,3,2.5,2.2
51911,1,1,1,1,0,2,3,2,3,1,2,3,3,2,1,,2,1,1,4,3,3,1,1,2,2,1,2,0.8,2,2.4,1.7
51912,1,0,1,1,0,3,3,2,1,1,3,3,3,3,3,2,2,5,1,4,3,3,3,1,4,1,4,2,0.6,2.66666666666667,2.16666666666667,2.7
51913,1,1,1,1,1,2,3,1,3,3,3,3,2,3,2,1,2,4,1,5,1,2,1,2,4,1,2,1,1,2,2.66666666666667,1.9
51914,1,0,0,0,0,2,3,2,3,1,1,3,2,3,1,2,1,2,2,5,1,2,3,5,2,1,5,1,0.2,1.5,2.5,2.4
51915,1,1,0,1,0,2,3,1,1,1,3,3,3,3,3,3,1,3,2,1,4,5,4,5,4,1,2,5,0.6,2.16666666666667,2.33333333333333,3.5
51916,1,1,1,0,1,2,3,1,2,1,3,2,2,2,3,2,3,4,2,5,2,3,2,2,2,1,2,1,0.8,2.33333333333333,2,2.1
51918,0,0,1,1,1,3,3,2,3,2,3,3,3,3,3,3,1,2,4,5,2,1,1,3.5,5,,2,1,0.6,2.5,2.83333333333333,2.38888888888889
51919,1,0,0,0,0,2,3,2,3,3,3,3,3,3,3,2,2,4,2,3,2,3,2,1,2,2,2,3,0.2,2.5,2.83333333333333,2.3
51923,1,1,1,1,1,2,3,3,1,1,3,3,3,1,3,2,2,2,2,5,1,2,1,1,1,1,2,1,1,2.66666666666667,1.83333333333333,1.4
51924,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,2,2,1,2,2,1,1,1,0.8,3,3,1.6
51925,1,1,1,1,1,3,3,2,1,1,3,3,3,2,3,2,2,4,3,5,2,3,2,1,5,1,5,1,1,2.66666666666667,2,2.7
51926,1,1,1,1,1,3,3,3,3,1,3,3,3,2,3,3,3,2,2,5,1,2,1,1,2,1,2,1,1,3,2.5,1.5
51927,1,1,0,1,1,1,2,2,1,2,3,3,2,3,3,2,1,2,2,5,1,2,1,1,2,1,2,1,0.8,2,2.16666666666667,1.5
51928,0,1,0,1,1,1,3,2,2,3,2,3,2,3,3,3,2,5,3,2,2,5,1,1,5,1,2,4,0.6,2,2.83333333333333,2.9
51929,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,4,1,4,4,2,3,4,1,2.83333333333333,3,2.9
51930,0,0,0,0,0,2,3,2,3,1,3,3,3,1,3,1,2,2,3,1,1,2,1,2,4,2,2,5,0,2.5,2,2.4
51931,0,0,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,1,5,4,1,1,2,4,,0.4,3,3,2.55555555555556
51932,0,0,1,0,0,2,3,2,2,1,3,3,2,3,3,1,2,2,2,5,1,2,1,2,1,3,2,1,0.2,2.33333333333333,2.16666666666667,1.7
51935,1,1,0,0,1,2,3,3,3,2,3,2,2,1,3,2,1,1,3,,1,5,1,3,2,1,1,,0.6,2.33333333333333,2.16666666666667,2
51936,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,2,3,1,2,5,4,1,1,1,2,4,1,1,1,2.83333333333333,2.83333333333333,1.8
22001,1,1,1,1,1,2,2,1,2,2,3,1,3,2,3,2,1,2,2,4,2,3,2,1,2,2,2,2,1,2.16666666666667,1.83333333333333,2
22002,1,1,1,1,1,3,2,3,2,1,3,2,3,2,2,3,3,2,2,2,2,2,3,4,2,1,2,4,1,2.83333333333333,2,2.4
22003,1,1,1,1,1,2,3,1,1,3,2,3,2,3,2,3,1,4,4,2,3,2,2,3,3,3,3,4,1,1.66666666666667,2.66666666666667,3.1
22004,1,1,1,1,1,1,3,1,3,2,3,3,3,3,2,1,1,1,3,2,2,1,1,1,1,1,1,4,1,1.83333333333333,2.5,1.6
22005,1,1,1,1,1,3,3,3,3,1,3,3,3,1,2,2,2,2,4,3,3,2,2,3,2,2,2,3,1,2.66666666666667,2.16666666666667,2.5
22006,1,1,1,1,1,3,3,3,2,1,3,2,3,1,3,3,1,1,2,2,1,3,2,4,2,1,2,4,1,2.66666666666667,2,2.2
22007,0,0,0,1,0,1,3,2,3,1,2,3,2,1,3,2,1,2,2,4,2,2.5,4,1,1,1,2,2,0.2,1.83333333333333,2.16666666666667,1.95
22008,1,1,1,1,1,1,3,3,1,1,2,3,2,1,3,3,2,4,3,5,3,4,3,1,3,3,3,1,1,2.16666666666667,2,2.8
22009,1,1,0,0,0,3,3,2,2,1,2,2,1,2,2,2,3,2,2,4,4,3,2,2,2,1,3,2,0.4,2.16666666666667,2,2.3
22010,0,0,0,1,1,2,3,1,3,2,3,3,3,2,3,3,1,2,3,5,4,2,1,1,3,2,4,1,0.4,2.16666666666667,2.66666666666667,2.3
22011,1,1,1,1,1,3,2,3,1,2,3,2,3,1,3,2,2,4,3,4,3,2,3,4,3,2,2,2,1,2.83333333333333,1.66666666666667,2.8
22012,1,1,1,1,1,1,3,1,1,1,3,3,3,1,3,1,1,2,4,2,2,2,2,2,1,1,2,4,1,2,1.66666666666667,2.2
22013,1,1,1,1,0,1,3,1,1,1,1,3,2,1,1,2,1,2,2,5,3,1,1,1,1,1,2,1,0.8,1.16666666666667,1.83333333333333,1.5
22014,1,1,1,1,1,2,3,3,2,1,3,1,3,2,3,2,2,4,2,4,3,3,2,4,4,4,4,2,1,2.66666666666667,1.83333333333333,3.2
22015,1,1,1,1,1,2,3,1,2,3,1,2,1,3,2,2,1,2,2,2,2,3,2,3,2,1,2,4,1,1.33333333333333,2.5,2.3
22016,1,1,0,1,0,2,3,2,2,2,3,3,2,2,3,2,3,4,2,2,4,3,2,2,1,2,2,4,0.6,2.5,2.33333333333333,2.6
22017,0,0,0,0,0,2,3,2,2,1,3,3,3,1,2,2,1,3,4,2,2,2,2,1,2,2,1,4,0,2.16666666666667,2,2.3
22018,1,1,1,1,1,3,2,2,2,2,3,3,3,2,3,2,3,2,1,4,2,1,2,2,1,2,2,2,1,2.83333333333333,2.16666666666667,1.7
22019,1,1,0,1,1,1,3,2,3,1,2,3,2,2,3,3,1,4,4,5,4,2,2,3,2,1,3,1,0.8,1.83333333333333,2.5,2.6
22020,0,0,1,1,1,2,3,1,1,1,2,3,1,3,1,2,1,2,2,4,2,2,1,5,4,1,2,2,0.6,1.33333333333333,2.16666666666667,2.3
22021,1,1,1,1,1,2,3,2,1,2,3,3,3,2,3,2,1,2,2,4,2,1,2,2,3,1,2,2,1,2.33333333333333,2.16666666666667,1.9
22022,1,0,0,0,0,1,2,2,2,2.5,2,2,2,2,2,2,1,2,2,5,2,2,2,1,2,1,2,1,0.2,1.66666666666667,2.08333333333333,1.7
22023,0,0,0,1,0,2,3,2,3,3,2,3,2,3,3,3,2,3,2,4,2,2,2,2,3,1,2,2,0.2,2.16666666666667,3,2.1
22024,1,0,1,1,1,2,3,3,2,1,3,3,2,1,3,2,2,2,2,2,3,2,2,3,2,2,3,4,0.8,2.5,2,2.5
22025,1,1,1,1,1,2,3,2,3,1,3,3,3,1,2,2,2,2,,4,2,2,2,2,2,1,2,2,1,2.33333333333333,2.16666666666667,1.88888888888889
22026,1,1,1,1,1,1,2,3,1,1,3,3,3,2,3,2,2,2,2,4,3,2,2,2,2,2,2,2,1,2.5,1.83333333333333,2.1
22028,1,0,1,1,0,2,3,3,3,2,3,3,3,2,3,1,2,1,1,2,3,1,2,3,1,1,2,4,0.6,2.66666666666667,2.33333333333333,1.9
22030,1,1,1,1,1,2,3,3,3,1,2,3,2,1,3,2,2,1,2,5,3,1,2,3,2,3,2,1,1,2.33333333333333,2.16666666666667,2
22031,0,1,1,1,1,2,3,2,3,3,2,3,2,2,2,3,1,4,3,4,3,1,2,2,2,1,2,2,0.8,1.83333333333333,2.83333333333333,2.2
22032,1,1,1,0,1,1,3,3,2,3,3,2,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,0.8,2,2,1.4
72101,1,1,1,1,1,2,3,3,3,2,3,3,3,3,3,3,3,2,3,5,2,2,3,2,1,1,2,1,1,2.83333333333333,2.83333333333333,1.9
72103,1,1,1,0,1,2,3,1,1,2,3,3,2,1,3,2,2,1,1,4,2,3,1,2,2,2,3,2,0.8,2.16666666666667,2,1.9
72104,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,3,3,2,3,5,5,4,4,4,4,3,3,1,0,3,2.83333333333333,3.3
72105,1,1,1,1,1,1,3,1,3,2,2,3,2,2,3,2,1,1,2,5,1,2,2,1,2,2,2,1,1,1.66666666666667,2.5,1.6
72106,0,1,1,1,1,3,3,3,,,,,,,,,,5,5,5,5,4,5,5,5,4,5,1,0.8,,,4.4
72107,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,3,2,2,3,5,3,1,1,2,1,1,2,1,1,2.66666666666667,3,1.7
72108,1,0,1,0,0,1,3,2,3,3,3,3,3,2,2,3,1,2,2,5,2,2,1,1,2,1,2,1,0.4,2,2.83333333333333,1.6
72109,1,1,1,1,1,2,3,3,3,3,2,3,2,3,3,2,1,1,1,2,2,1,1,1,1,2,1,4,1,2.16666666666667,2.83333333333333,1.5
72110,1,1,0,1,1,2,3,1,2,1,3,3,3,1,3,3,2,1,1,5,3,2,1,4,1,1,2,1,0.8,2.33333333333333,2.16666666666667,1.7
72111,1,1,1,1,1,3,2.5,3,2.5,3,3,2.5,3,3,3,3,2,4,2,1,3,5,4,5,4,5,4,5,1,2.83333333333333,2.75,4.1
72112,1,1,1,1,1,2,3,,2,3,3,3,3,2,3,2,2,2,1,3,2,2,3,2,2,1,4,3,1,2.6,2.5,2.2
72113,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,4,2,2,3,2,2,1,2,2,1,3,3,1.9
72114,1,1,1,1,1,2,3,2,2,3,3,3,2,3,3,2,2,2,3,4,3,2,2,1,2,1,2,2,1,2.33333333333333,2.66666666666667,2
72115,1,1,0,1,1,2,3,3,3,3,3,3,3,3,3,3,2,4,3,2,4,4,2,2,2,4,1,4,0.8,2.66666666666667,3,3
72116,0,0,0,1,1,3,3,3,3,3,3,2,3,3,3,3,2,4,1,5,1,2,1,1,3,2,4,1,0.4,2.83333333333333,2.83333333333333,2
72117,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,2,1,1,5,2,3,1,1,3,1,3,1,1,2.83333333333333,2.66666666666667,1.7
72118,1,0,1,1,0,2,3,2,3,3,3,3,2.5,3,2,2,3,3,1,5,4,4,1,1.5,2,1,1,1,0.6,2.41666666666667,2.83333333333333,1.95
72119,1,1,1,0,1,1,3,2,3,3,1,1,3,3,3,3,3,2,1,5,5,1,1,3,4,1,3,1,0.8,2.16666666666667,2.66666666666667,2.2
72121,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,3,2,4,4,3,3,4,3,4,4,2,4,3,1,2.66666666666667,3,3.5
72123,1,1,1,1,1,2,3,3,2,3,3,3,3,2,3,3,3,3,1,2,1,5,1,1,2,1,1,4,1,2.83333333333333,2.66666666666667,2
72124,0,0,0,0,1,2,2,1,3,2,2,1,1,2,3,1,1,3,2,5,2,2,1,1,3,1,1,1,0.2,1.66666666666667,1.83333333333333,1.7
72125,0,1,0,1,1,1,3,1,2,1,2,3,1,1,1,3,1,2,1,5,2,1,2,1,1,2,2,1,0.6,1.16666666666667,2.16666666666667,1.5
62201,1,1,1,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,2,5,2,1,1,1,3,1,1,1,1,3,2.83333333333333,1.6
62203,1,1,0,1,1,2,3,3,3,1,3,3,3,1,3,3,1,3,2,5,1,2,1,4,3,1,3,1,0.8,2.5,2.33333333333333,2.1
62206,1,1,1,1,1,2,3,3,2,3,3,3,3,2,3,3,2,2,3,1,1,3,2,2,3,2,4,5,1,2.66666666666667,2.66666666666667,2.7
62208,0,0,0,1,0,3,3,3,2,2,3,3,3,2,2,3,2,2,2,5,3,2,2,1,2,1,1,1,0.2,2.66666666666667,2.5,1.7
62210,1,1,0,1,1,3,3,3,3,2,3,3,3,3,3,3,2,3,2,5,2,4,1,2,,1,3,1,0.8,2.83333333333333,2.83333333333333,2.11111111111111
62211,1,1,1,1,1,3,3,2,2,2,3,3,3,2,3,2,2,2,1,2,2,3,1,2,4,1,3,4,1,2.66666666666667,2.33333333333333,2.3
62212,1,0,1,1,1,2.5,3,,,,,3,,,,,2,3,1,5,1,1,1,2,2,1,1,1,0.8,,,1.4
62213,1,1,1,1,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,4,2,2,2,3,2,1,2,2,1,1.66666666666667,2,2
62214,1,0,0,0,1,2,3,2,3,2,3,3,3,1,3,1,2,1,2,4,2,1,2,1,1,1,1,2,0.4,2.5,2.16666666666667,1.4
62215,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,2,1,2,4,3,2,2,1,3,3,2.2
62216,1,1,0,1,1,1,3,3,2,3,3,3,2,1,3,3,3,4,1,5,1,1,2,1,1,1,1,1,0.8,2.5,2.5,1.4
62217,1,1,1,1,1,2,3,2,2,3,3,3,3,2,3,2,2,2,2,5,5,2,1,2,1,1,4,1,1,2.5,2.5,2.1
62218,1,1,1,1,1,3,3,2,3,3,3,3,3,2,3,3,3,2,2,4,1,1,2,3,2,2,1,2,1,2.83333333333333,2.83333333333333,1.8
62219,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,3,3,5,1,5,1,2,1,1,1,5,2,1,1,3,2.66666666666667,2
62220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1.4
62221,1,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,2,1,5,5,5,1,1,1,1,1,1,1,3,2.83333333333333,1.9
62222,1,1,0,1,1,2,3,3,1,3,3,3,3,3,3,1,1,3,2,4,1,5,1,4,3,1,3,2,0.8,2.5,2.33333333333333,2.5
62223,0,0,0,1,0,3,3,3,2,3,3,3,3,2,3,3,3,2,1,4,3,2,3,4,2,1,3,2,0.2,3,2.66666666666667,2.3
62224,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,1,3,2,4,1,2,4,2,1,3,3,2.8
62225,1,1,1,1,1,2,3,3,3,1,3,3,3,1,3,1,2,2,3,4,2,2,3,2,2,1,2,2,1,2.66666666666667,2,2.1
62226,1,1,1,1,1,3,3,2,3,1,3,3,3,2,3,3,2,3,1,5,2,4,2,3,3,5,2,1,1,2.66666666666667,2.5,2.6
62227,1,1,0,1,1,3,3,2,2,3,3,3,3,2,3,1,2,2,2,3,2,4,2,5,4,3,2,3,0.8,2.66666666666667,2.33333333333333,2.9
62228,0,1,0,1,1,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,1,2,2,1,5,2,1,4,0.6,2.83333333333333,2.83333333333333,2.3
82301,1,1,0,0,1,2,3,2,3,1,3,3,3,2,2,3,2,3,2,4,2,2,3,3,3,2,4,2,0.6,2.33333333333333,2.5,2.6
82303,1,1,1,1,1,3,3,2,1,1,3,3,3,2,3,1,3,2,2,5,1,1,4,1,1,1,1,1,1,2.83333333333333,1.83333333333333,1.5
82304,1,1,0,1,1,2,3,2,1,1.5,1.5,2.5,1.5,1.5,2,2,2,3.5,1.5,1.5,1.5,1.5,1.5,4,2,1.5,1.5,4.5,0.8,1.83333333333333,1.91666666666667,2.3
82305,1,1,1,1,1,3,3,3,2,3,2,2,3,3,3,3,1,2,3,1,1,5,2,4,5,1,1,5,1,2.5,2.66666666666667,2.9
82306,1,1,0,0,1,2,2,1,2,3,2,2,1,3,2,3,2,2,2,4,2,2,1,4,2,1,1,2,0.6,1.66666666666667,2.5,1.9
82307,1,1,1,1,1,2,3,2,2,3,3,3,2,3,3,3,2,2,3,5,2,4,3,1,2,1,1,1,1,2.33333333333333,2.83333333333333,2
82308,1,1,1,1,1,2,3,2,1,1,2,2,1,3,1,3,1,2,2,4,1,1,2,1,1,1,1,2,1,1.5,2.16666666666667,1.4
82309,1,1,0,1,1,3,3,2,2,1,3,3,3,1,2,3,2,2,2,3,2,1,2,1,2,1,1,3,0.8,2.5,2.16666666666667,1.7
82310,0,1,1,1,1,3,3,3,1,2,3,3,3,1,3,2,3,2,1,2,1,1,2,1,1,1,1,4,0.8,3,2,1.5
82311,1,1,0,1,1,1,3,2,2,1,3,2,2,3,1,3,1,2,2,5,1,1,1,1,2,1,1,1,0.8,1.66666666666667,2.33333333333333,1.3
82312,1,1,1,1,1,3,3,2,3,1,3,3,2,1,2,3,2,4,3,1,1,3,3,3,2,2,3,5,1,2.33333333333333,2.33333333333333,2.9
82313,1,0,0,0,0,2,3,1,2,2,2,2,1,3,2,3,2,3,2,5,3,2,2,2,3,1,3,1,0.2,1.66666666666667,2.5,2.2
82314,1,0,0,0,1,3,2,1,2,1,2,2,2,1,2,2,3,4,3,4,3,2,2,1,3,1,3,2,0.4,2.16666666666667,1.66666666666667,2.4
82315,1,1,1,1,1,3,3,2,3,1,2,2,2,3,3,3,2,3,3,2,2,3,4,3,2,1,3,4,1,2.33333333333333,2.5,2.8
82316,1,1,1,1,1,2,3,2,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,4,1,1.83333333333333,2.16666666666667,2.3
82317,1,1,1,1,1,1,3,2,3,2,3,2,1,2,3,3,1,4,5,5,3,2,3,1,2,3,4,1,1,1.83333333333333,2.5,2.8
82318,1,1,1,0,0,2,3,1,3,3,3,3,1,3,3,2,1,3,2,4,2,3,2,2,1,1,3,2,0.6,1.83333333333333,2.83333333333333,2.1
82320,1,1,1,1,0,3,2,2,2,3,2,3,3,2,2,2,3,2,3,2,2,2,2,1,2,1,2,4,0.8,2.5,2.33333333333333,2.1
82321,1,1,1,0,1,2,3,3,2,2,3,3,2,3,3,3,1,5,3,4,2,3,2,3,2,1,2,2,0.8,2.33333333333333,2.66666666666667,2.5
82322,1,1,0,1,0,2,3,1,2,3,3,3,3,2,3,3,1,2,1,5,1,1,2,1,2,1,1,1,0.6,2.16666666666667,2.66666666666667,1.3
82323,1,1,0,1,0,2,3,1,2,1,2,2,1,2,3,2,1,3,2,3,2,1,4,2,2,1,4,3,0.6,1.66666666666667,2,2.4
82324,1,1,0,1,1,2,3,2,3,1,3,3,2,2,2,3,2,2,4,2,3,2,3,5,2,1,3,4,0.8,2.16666666666667,2.5,2.9
82325,1,1,0,0,0,2,3,2,1,3,3,3,3,2,3,2,1,1,3,4,2,1,2,1,1,1,3,2,0.4,2.33333333333333,2.33333333333333,1.7
82401,1,1,0,0,1,2,3,1,1,2,3,3,3,2,3,2,2,3,2,4,3,2,3,2,3,2,3,2,0.6,2.33333333333333,2.16666666666667,2.5
82402,0,1,0,1,1,3,3,3,3,2,3,3,2,2,3,2,3,2,2,3,2,2,2,5,2,1,1,3,0.6,2.83333333333333,2.5,2.2
82403,0,1,1,0,1,2,3,2,3,1,2,1,1,2,1,1,1,3,3,2,2,1,2,2,1,2,2,4,0.6,1.5,1.83333333333333,2.2
82404,1,1,1,1,1,3,3,1,2,1,3,3,3,1,3,1,3,4,3,4,2,2,3,2,3,3,2,2,1,2.66666666666667,1.83333333333333,2.6
82405,1,1,1,1,1,2,3,1,2,2,3,3,2,2,3,3,2,5,5,3,2,3,3,5,4,2,4,3,1,2.16666666666667,2.5,3.6
82406,0,0,0,0,1,3,3,3,3,3,2,3,3,3,3,3,3,5,3,5,2,4,2,4,5,5,4,1,0.2,2.83333333333333,3,3.5
82407,1,1,1,0,0,1,1,1,1,1,1,1,3,1,3,1,1,2,2,2,2,2,2,2,1,1,1,4,0.6,1.66666666666667,1,1.9
82408,1,1,1,1,1,3,3,2,3,2,3,3,2,2,2,3,2,3,2,3,4,5,2,5,4,3,2,3,1,2.33333333333333,2.66666666666667,3.3
82409,0,1,1,1,1,3,3,3,2,1,3,3,3,1,3,2,3,3,4,3,4,3,4,4,4,2,3,3,0.8,3,2,3.4
82410,1,0,1,0,0,3,3,3,2,1,3,3,3,1,3,1,3,2,2,5,2,2,2,1,2,2,2,1,0.4,3,1.83333333333333,1.8
82411,1,1,1,0,1,3,3,2,3,1,3,2,2,2,3,1,3,3,2,2,2,2,4,5,2,4,2,4,0.8,2.66666666666667,2,3
82412,1,1,0,1,1,3,3,3,3,1,3,3,3,1,2,3,3,4,3,1,2,2,2,5,3,2,2,5,0.8,2.83333333333333,2.33333333333333,3
82413,1,1,1,1,1,3,3,3,2,1,3,3,3,2,3,1,3,3,3,2,2,2,3,4,2,4,2,4,1,3,2,2.9
82414,1,1,1,1,1,1,2,2,2,1,2,2,3,2,1,2,2,4,4,,3,2,3,3,4,3,2,,1,1.83333333333333,1.83333333333333,3.11111111111111
